,userId,itemId,rating
13938,406,7,3.5
13939,295,213,2.5
13940,457,206,3.0
13941,946,213,3.0
13942,1375,205,4.0
13943,1290,8,3.0
13944,334,207,3.0
13945,863,251,2.0
13946,794,234,3.5
13947,692,252,2.0
13948,932,10,3.0
13949,437,236,4.0
13950,1295,205,4.0
13951,1263,234,2.0
13952,477,252,3.0
13953,25,251,3.0
13954,1503,7,3.5
13955,630,10,1.5
13956,670,96,3.0
13957,1157,592,0.5
13958,492,13,3.0
13959,717,8,3.5
13960,571,207,3.0
13961,1076,3,0.5
13962,396,1224,1.0
13963,173,241,4.0
13964,764,220,4.0
13965,1318,210,4.0
13966,1126,11,4.0
13967,658,5,4.0
13968,1104,520,4.0
13969,859,213,4.0
13970,1496,668,2.0
13971,1050,214,2.0
13972,363,245,2.5
13973,365,121,2.5
13974,734,211,3.0
13975,601,253,4.0
13976,21,9,4.0
13977,905,2,1.0
13978,808,10,0.5
13979,1505,606,3.5
13980,109,59,4.0
13981,878,3,3.5
13982,1453,1,3.5
13983,444,219,3.0
13984,697,459,3.0
13985,950,211,4.0
13986,1214,1950,4.0
13987,878,246,3.0
13988,453,234,1.0
13989,452,5,3.5
13990,836,1,2.0
13991,495,84,4.0
13992,739,431,3.0
13993,401,2,4.0
13994,128,6,2.0
13995,392,13,4.0
13996,1274,257,3.0
13997,478,1297,3.0
13998,337,5,3.0
13999,1071,17,4.0
14000,237,1,2.5
14001,276,8,3.0
14002,95,578,3.0
14003,227,121,3.5
14004,437,244,1.5
14005,281,256,3.0
14006,1089,1,1.5
14007,212,5,4.0
14008,1146,215,1.5
14009,1350,217,3.5
14010,1101,215,3.0
14011,1284,5,4.0
14012,1146,8,2.0
14013,6,17,3.5
14014,643,218,4.0
14015,918,253,3.0
14016,144,218,3.0
14017,714,256,2.0
14018,1382,233,3.0
14019,812,835,2.0
14020,1018,1789,3.5
14021,1316,7,3.5
14022,1241,252,0.5
14023,467,220,3.5
14024,760,12,4.0
14025,1155,244,2.0
14026,1286,249,4.0
14027,1283,253,3.0
14028,663,207,4.0
14029,353,252,2.5
14030,1241,250,2.0
14031,971,211,3.5
14032,411,216,0.5
14033,830,899,3.5
14034,940,219,3.5
14035,185,9,3.0
14036,1236,213,3.5
14037,1192,211,3.5
14038,1352,244,3.0
14039,1143,211,4.0
14040,1432,13,3.0
14041,928,213,3.5
14042,460,5,2.5
14043,1234,251,3.0
14044,485,233,4.0
14045,658,234,3.0
14046,468,252,3.5
14047,1396,245,4.0
14048,927,1,4.0
14049,810,8,1.0
14050,279,244,2.5
14051,1332,216,3.5
14052,1273,17,3.0
14053,1293,2,4.0
14054,368,241,3.0
14055,567,241,3.0
14056,1329,2,4.0
14057,557,13,4.0
14058,674,9,4.0
14059,817,239,4.0
14060,276,212,2.0
14061,1496,235,2.0
14062,273,251,3.5
14063,737,254,1.0
14064,120,245,3.5
14065,659,719,1.5
14066,355,589,0.5
14067,695,234,4.0
14068,500,213,3.5
14069,1071,8,4.0
14070,1433,1485,4.0
14071,262,4,4.0
14072,220,214,4.0
14073,919,239,2.0
14074,1457,252,2.5
14075,675,253,3.5
14076,830,1565,3.0
14077,550,214,3.5
14078,613,249,2.0
14079,561,216,2.5
14080,590,7,2.5
14081,386,8,3.5
14082,199,862,2.0
14083,321,205,3.0
14084,181,1,1.5
14085,187,254,1.5
14086,1225,247,3.0
14087,360,7,3.5
14088,55,10,3.0
14089,737,2,4.0
14090,1258,1481,4.0
14091,1386,811,2.0
14092,794,215,3.5
14093,355,472,3.0
14094,199,716,1.0
14095,193,7,3.5
14096,96,581,2.0
14097,300,1044,3.0
14098,464,458,4.0
14099,879,121,1.5
14100,1142,10,3.5
14101,1508,486,2.5
14102,346,12,2.5
14103,626,658,4.0
14104,1492,4,4.0
14105,300,1057,2.5
14106,52,215,4.0
14107,1078,205,3.5
14108,1241,12,2.5
14109,831,254,3.5
14110,667,256,0.5
14111,1096,241,4.0
14112,316,8,4.0
14113,250,244,2.0
14114,151,211,3.5
14115,995,121,3.5
14116,938,723,2.0
14117,1160,477,4.0
14118,769,1199,2.5
14119,1241,254,4.0
14120,854,121,3.5
14121,863,245,2.5
14122,820,219,3.0
14123,235,84,3.0
14124,355,490,1.0
14125,658,6,3.0
14126,905,215,4.0
14127,88,215,3.0
14128,613,248,1.5
14129,818,3,2.5
14130,915,7,3.0
14131,344,7,2.0
14132,455,255,4.0
14133,1487,11,3.0
14134,1034,903,3.0
14135,1183,218,4.0
14136,349,219,3.0
14137,503,11,3.5
14138,659,239,3.5
14139,3,141,4.0
14140,845,1023,3.0
14141,415,215,3.5
14142,1022,257,2.5
14143,727,241,3.0
14144,892,733,3.5
14145,444,217,3.0
14146,908,217,4.0
14147,359,5,3.5
14148,186,215,3.0
14149,1249,84,4.0
14150,1192,12,2.5
14151,1359,207,3.5
14152,1045,2,1.0
14153,1461,10,2.5
14154,1291,207,3.5
14155,6,7,3.5
14156,530,220,3.0
14157,898,1339,3.5
14158,402,1252,3.5
14159,535,213,3.5
14160,298,1,4.0
14161,1504,206,4.0
14162,1039,190,3.0
14163,1212,1129,1.5
14164,1147,287,2.5
14165,403,236,2.5
14166,1452,214,3.5
14167,1060,1223,2.0
14168,1231,1,3.5
14169,650,205,3.0
14170,670,1415,3.5
14171,714,247,2.5
14172,1050,4,3.0
14173,465,257,3.5
14174,1197,9,1.0
14175,53,5,2.5
14176,1183,236,3.5
14177,1175,250,1.5
14178,1333,1657,1.0
14179,178,248,2.5
14180,854,13,4.0
14181,867,254,1.5
14182,293,2,4.0
14183,386,13,4.0
14184,1202,207,3.0
14185,1187,310,3.0
14186,318,219,3.0
14187,905,243,3.0
14188,549,233,3.5
14189,705,206,2.5
14190,702,1408,3.5
14191,272,961,2.5
14192,905,249,2.5
14193,223,7,4.0
14194,914,220,3.0
14195,476,7,3.0
14196,102,3,3.0
14197,459,1,3.5
14198,168,241,3.5
14199,399,7,3.0
14200,328,210,2.5
14201,494,256,2.5
14202,963,7,3.0
14203,176,245,3.5
14204,452,17,3.0
14205,1265,4,3.5
14206,509,1318,0.5
14207,1258,243,1.0
14208,178,206,2.0
14209,356,10,0.5
14210,836,9,4.0
14211,1399,17,4.0
14212,1158,234,4.0
14213,951,212,2.5
14214,830,144,4.0
14215,955,9,2.0
14216,408,250,3.5
14217,962,239,3.5
14218,1342,13,4.0
14219,323,510,3.0
14220,310,793,4.0
14221,31,13,2.5
14222,270,244,2.5
14223,323,1188,4.0
14224,1423,211,4.0
14225,168,6,3.5
14226,520,215,3.0
14227,1109,121,2.5
14228,1393,4,4.0
14229,492,11,3.5
14230,124,233,1.5
14231,323,235,3.0
14232,281,220,3.5
14233,326,17,4.0
14234,404,211,4.0
14235,331,9,4.0
14236,505,252,1.0
14237,1300,9,4.0
14238,1189,426,3.5
14239,1234,4,3.0
14240,766,250,2.5
14241,547,84,1.5
14242,310,585,2.5
14243,1085,213,3.0
14244,548,236,3.0
14245,641,5,0.5
14246,1393,250,4.0
14247,1038,9,3.0
14248,1393,255,4.0
14249,447,84,3.5
14250,714,233,2.5
14251,347,498,4.0
14252,1099,121,3.5
14253,13,227,3.0
14254,1388,7,4.0
14255,982,2,3.5
14256,1296,7,3.0
14257,590,12,1.0
14258,509,1080,3.5
14259,1162,955,3.5
14260,788,5,3.0
14261,1261,207,2.5
14262,677,3,2.0
14263,775,705,2.5
14264,138,219,4.0
14265,121,11,4.0
14266,1261,5,3.5
14267,1153,417,3.5
14268,466,11,4.0
14269,1064,213,2.5
14270,216,207,3.5
14271,166,9,0.5
14272,826,2,4.0
14273,1132,4,2.5
14274,327,236,3.5
14275,368,235,1.5
14276,1226,215,3.5
14277,384,216,0.5
14278,67,7,4.0
14279,1386,213,3.0
14280,814,3,4.0
14281,428,233,4.0
14282,1426,4,3.5
14283,395,7,3.5
14284,1278,219,4.0
14285,1173,213,3.0
14286,471,7,2.0
14287,741,207,3.0
14288,815,2,2.0
14289,167,8,3.0
14290,621,236,2.5
14291,633,256,3.0
14292,468,234,2.0
14293,764,675,4.0
14294,136,255,3.5
14295,1075,214,3.0
14296,715,220,3.5
14297,642,212,2.5
14298,1018,1792,3.5
14299,1453,8,3.0
14300,406,10,2.5
14301,189,2,3.5
14302,830,34,3.0
14303,566,4,3.5
14304,666,214,3.0
14305,938,1246,3.0
14306,1222,2,4.0
14307,413,241,3.5
14308,845,530,4.0
14309,3,165,3.0
14310,1000,241,3.5
14311,652,220,3.5
14312,1274,253,2.5
14313,1386,584,0.5
14314,155,254,2.5
14315,1144,233,4.0
14316,921,878,1.0
14317,1115,241,4.0
14318,1383,1176,3.5
14319,461,207,3.0
14320,455,220,3.0
14321,1141,215,3.5
14322,225,11,3.0
14323,382,13,1.5
14324,21,216,3.0
14325,981,206,2.5
14326,197,217,2.0
14327,272,126,3.5
14328,1464,210,3.0
14329,561,253,3.5
14330,1246,255,1.0
14331,1451,2052,3.0
14332,50,84,3.5
14333,1164,7,4.0
14334,743,235,2.5
14335,617,215,4.0
14336,614,247,3.0
14337,795,1,3.5
14338,673,248,1.5
14339,1267,10,4.0
14340,505,247,2.0
14341,3,143,1.5
14342,1212,1130,2.5
14343,966,205,4.0
14344,1297,255,3.0
14345,663,10,4.0
14346,429,213,3.5
14347,485,255,4.0
14348,1399,207,2.5
14349,1465,234,4.0
14350,47,13,4.0
14351,1332,212,3.5
14352,1491,1659,4.0
14353,1060,10,2.0
14354,485,206,3.5
14355,439,215,4.0
14356,1308,250,3.5
14357,1089,5,3.0
14358,323,15,1.5
14359,981,252,4.0
14360,181,213,2.5
14361,933,1,2.0
14362,746,248,2.5
14363,789,257,3.5
14364,308,219,3.5
14365,205,257,4.0
14366,365,4,3.0
14367,1246,236,4.0
14368,185,220,3.0
14369,737,1,3.0
14370,857,278,3.0
14371,249,243,4.0
14372,349,220,0.5
14373,510,465,3.5
14374,630,84,3.5
14375,1122,252,3.5
14376,1141,213,3.5
14377,962,219,2.5
14378,168,252,2.5
14379,695,215,3.5
14380,161,588,3.5
14381,79,412,3.0
14382,381,248,3.0
14383,502,9,3.5
14384,661,253,2.0
14385,1165,7,3.5
14386,896,220,4.0
14387,572,11,4.0
14388,569,219,3.0
14389,874,251,3.0
14390,741,8,3.0
14391,1336,1766,2.5
14392,862,11,4.0
14393,900,121,2.0
14394,756,5,3.0
14395,1126,211,3.0
14396,1499,9,4.0
14397,1147,593,2.5
14398,335,17,2.5
14399,653,234,3.5
14400,425,211,2.5
14401,285,93,4.0
14402,1342,11,4.0
14403,272,949,2.5
14404,1443,9,4.0
14405,677,121,4.0
14406,982,236,3.0
14407,1,8,3.0
14408,587,172,3.5
14409,209,257,2.0
14410,917,253,2.0
14411,611,7,2.0
14412,672,243,3.5
14413,205,84,3.5
14414,878,207,3.5
14415,63,198,4.0
14416,969,1742,4.0
14417,1108,241,1.5
14418,1197,13,4.0
14419,912,236,1.5
14420,1289,249,2.0
14421,1100,239,3.5
14422,1342,247,3.5
14423,272,717,2.5
14424,482,205,1.5
14425,312,216,4.0
14426,786,254,3.0
14427,138,10,3.5
14428,1174,299,4.0
14429,814,206,4.0
14430,1210,11,4.0
14431,1333,2001,1.0
14432,320,234,3.0
14433,401,212,3.5
14434,861,769,4.0
14435,467,245,2.5
14436,876,12,2.0
14437,1333,8,4.0
14438,1367,13,3.5
14439,591,583,3.0
14440,95,251,3.0
14441,950,13,4.0
14442,1060,687,3.5
14443,633,213,4.0
14444,568,1283,3.5
14445,778,13,4.0
14446,625,12,4.0
14447,174,253,1.0
14448,1034,214,4.0
14449,172,241,4.0
14450,442,245,3.0
14451,1153,234,3.0
14452,874,211,4.0
14453,1146,205,2.5
14454,989,1767,3.0
14455,639,1,3.5
14456,775,588,3.5
14457,1399,241,2.5
14458,1434,361,3.0
14459,412,241,3.5
14460,1238,241,4.0
14461,238,1,3.0
14462,867,7,3.5
14463,1064,219,3.5
14464,989,1765,4.0
14465,984,220,3.5
14466,1252,255,2.5
14467,818,236,3.0
14468,171,11,4.0
14469,517,8,3.0
14470,1475,243,2.0
14471,1152,217,3.5
14472,1335,249,3.0
14473,608,3,2.5
14474,1467,84,3.0
14475,1240,13,2.5
14476,20,242,3.5
14477,899,10,3.0
14478,874,12,3.5
14479,450,11,3.0
14480,97,252,1.5
14481,199,867,4.0
14482,971,121,2.5
14483,1286,235,2.0
14484,1284,12,2.5
14485,1425,211,3.5
14486,1024,236,3.0
14487,1053,11,4.0
14488,1150,3,3.0
14489,533,545,4.0
14490,1079,12,3.5
14491,711,246,2.5
14492,1254,255,3.5
14493,562,11,2.5
14494,795,84,3.0
14495,849,241,2.5
14496,538,6,2.0
14497,1244,96,4.0
14498,161,70,3.5
14499,890,788,4.0
14500,79,450,1.5
14501,457,219,3.0
14502,930,217,2.5
14503,188,455,3.0
14504,296,214,2.0
14505,1230,249,4.0
14506,995,252,2.5
14507,847,244,3.0
14508,199,336,2.0
14509,308,252,3.5
14510,1335,17,0.5
14511,950,234,3.0
14512,836,234,3.0
14513,1212,1944,3.5
14514,965,13,3.5
14515,971,246,2.5
14516,1249,1395,3.0
14517,1297,211,3.5
14518,303,235,3.0
14519,853,1635,3.5
14520,1478,252,2.5
14521,925,234,3.5
14522,3,138,1.5
14523,1046,216,1.5
14524,1317,253,4.0
14525,940,11,4.0
14526,468,12,3.0
14527,614,249,2.5
14528,183,251,4.0
14529,122,246,2.0
14530,155,255,3.0
14531,1386,26,3.0
14532,579,206,4.0
14533,1104,373,3.0
14534,138,257,3.0
14535,1015,2,2.5
14536,401,1,4.0
14537,487,245,4.0
14538,381,236,4.0
14539,402,1239,0.5
14540,1258,257,3.0
14541,618,241,2.0
14542,272,750,3.0
14543,998,1781,4.0
14544,83,244,2.5
14545,367,248,3.0
14546,621,8,2.0
14547,585,3,1.0
14548,644,777,4.0
14549,517,207,3.0
14550,981,1764,4.0
14551,969,265,2.5
14552,814,257,1.0
14553,179,1,4.0
14554,328,211,4.0
14555,116,6,2.5
14556,969,1728,1.5
14557,683,216,4.0
14558,820,1,3.5
14559,1444,206,3.0
14560,1150,5,3.0
14561,1453,215,4.0
14562,1476,234,4.0
14563,541,236,3.0
14564,301,2,3.0
14565,227,236,3.0
14566,930,17,2.5
14567,1103,219,3.0
14568,311,3,3.5
14569,1267,215,4.0
14570,303,12,1.5
14571,1295,249,3.0
14572,429,245,3.0
14573,730,219,4.0
14574,30,7,0.5
14575,1474,213,4.0
14576,494,257,2.5
14577,37,7,3.5
14578,1333,358,3.0
14579,615,11,4.0
14580,1475,245,2.5
14581,291,207,2.0
14582,1499,1,2.5
14583,174,211,1.5
14584,461,236,4.0
14585,917,248,3.0
14586,533,977,2.0
14587,150,13,3.0
14588,3,200,1.0
14589,1379,397,3.5
14590,488,809,4.0
14591,45,4,1.5
14592,1212,1128,3.0
14593,640,1400,3.0
14594,53,216,4.0
14595,1297,213,2.0
14596,1048,213,1.0
14597,346,239,4.0
14598,966,2,3.5
14599,1199,1858,3.0
14600,980,9,3.5
14601,714,244,3.5
14602,1161,253,3.5
14603,1073,250,3.5
14604,272,73,2.5
14605,1300,17,4.0
14606,174,10,2.0
14607,393,3,3.5
14608,137,255,3.5
14609,1475,250,2.5
14610,1498,253,1.0
14611,868,12,3.0
14612,1318,257,4.0
14613,1051,9,3.5
14614,702,1041,4.0
14615,1068,17,4.0
14616,830,234,4.0
14617,1148,13,2.5
14618,342,10,3.5
14619,505,246,1.0
14620,830,24,2.5
14621,323,1189,4.0
14622,188,702,4.0
14623,1074,11,3.5
14624,969,799,2.5
14625,1053,12,3.0
14626,197,13,2.0
14627,608,246,1.5
14628,21,6,4.0
14629,638,207,4.0
14630,124,13,4.0
14631,959,10,4.0
14632,859,216,4.0
14633,427,251,3.0
14634,1199,702,4.0
14635,914,1654,1.0
14636,1460,213,3.0
14637,1226,217,3.0
14638,1302,213,2.5
14639,3,40,4.0
14640,1452,1760,1.5
14641,944,12,4.0
14642,909,250,3.0
14643,1497,1478,2.0
14644,165,797,3.0
14645,73,206,3.5
14646,1158,219,4.0
14647,550,254,2.5
14648,842,441,0.5
14649,347,242,4.0
14650,272,304,4.0
14651,685,1,1.5
14652,1241,3,3.5
14653,1202,8,1.5
14654,1051,234,3.5
14655,910,2,3.5
14656,302,4,3.0
14657,161,751,1.5
14658,890,84,3.0
14659,1039,135,1.5
14660,303,253,2.0
14661,919,215,0.5
14662,969,299,4.0
14663,546,13,4.0
14664,1269,254,3.5
14665,1255,217,2.0
14666,503,440,3.5
14667,629,246,2.0
14668,271,9,4.0
14669,404,8,4.0
14670,1465,205,3.5
14671,760,5,1.0
14672,92,206,3.5
14673,1388,254,2.0
14674,70,234,3.0
14675,826,1,4.0
14676,538,545,4.0
14677,393,1,3.0
14678,569,250,2.5
14679,658,205,4.0
14680,204,211,4.0
14681,1251,2,3.5
14682,535,121,2.5
14683,1150,17,3.0
14684,117,10,3.0
14685,1207,121,2.0
14686,21,239,3.0
14687,1385,219,2.5
14688,318,255,3.0
14689,201,8,3.0
14690,355,510,2.0
14691,456,437,3.5
14692,1223,1952,0.5
14693,484,236,4.0
14694,656,5,3.5
14695,1336,12,2.0
14696,823,7,1.5
14697,1034,1542,3.0
14698,460,4,4.0
14699,464,1178,3.0
14700,177,236,3.0
14701,445,247,2.0
14702,814,8,4.0
14703,1096,250,4.0
14704,1283,216,3.0
14705,813,1,1.0
14706,1146,254,2.0
14707,847,5,3.0
14708,68,245,4.0
14709,271,206,1.0
14710,1363,241,2.5
14711,1066,13,4.0
14712,323,1193,4.0
14713,3,123,3.5
14714,682,10,3.0
14715,981,215,3.0
14716,30,4,3.0
14717,1475,1,2.5
14718,346,213,3.0
14719,389,252,2.0
14720,711,4,4.0
14721,1108,121,3.5
14722,1375,84,2.5
14723,404,121,3.5
14724,1329,207,4.0
14725,81,548,1.0
14726,739,1034,3.0
14727,730,256,4.0
14728,580,212,3.0
14729,702,1464,4.0
14730,1065,216,3.5
14731,79,430,1.5
14732,224,217,4.0
14733,570,12,3.0
14734,789,2,2.5
14735,795,233,3.0
14736,533,435,4.0
14737,844,2,4.0
14738,790,250,2.5
14739,670,1438,2.5
14740,1489,13,2.5
14741,1225,4,1.5
14742,128,243,1.0
14743,199,868,3.0
14744,1041,1549,0.5
14745,559,207,3.0
14746,591,933,3.0
14747,457,84,2.0
14748,631,13,3.0
14749,1453,252,2.5
14750,1149,657,3.0
14751,1114,1848,2.0
14752,190,4,2.5
14753,1110,11,4.0
14754,536,246,2.0
14755,466,246,4.0
14756,969,1300,3.5
14757,907,3,3.0
14758,1202,1,3.0
14759,990,254,4.0
14760,946,84,2.0
14761,1392,299,2.0
14762,1476,256,3.5
14763,220,121,3.0
14764,890,236,3.0
14765,1249,1958,1.0
14766,374,84,2.5
14767,1187,1919,2.5
14768,502,121,2.0
14769,544,248,3.5
14770,1407,1521,4.0
14771,948,4,4.0
14772,1117,207,4.0
14773,993,1,2.5
14774,65,239,2.5
14775,285,236,3.5
14776,328,252,1.5
14777,428,252,3.5
14778,192,2,3.5
14779,1065,205,4.0
14780,659,1174,3.5
14781,111,246,1.5
14782,1019,805,4.0
14783,460,215,1.0
14784,1302,9,3.0
14785,677,257,3.0
14786,785,213,1.5
14787,1087,233,3.0
14788,1095,220,2.5
14789,25,257,2.5
14790,880,5,4.0
14791,248,17,3.0
14792,1156,241,3.5
14793,876,205,2.5
14794,714,249,1.0
14795,1288,848,3.5
14796,224,241,3.0
14797,317,250,3.0
14798,843,212,2.0
14799,1065,70,1.5
14800,389,8,4.0
14801,757,254,4.0
14802,541,900,3.5
14803,98,585,2.5
14804,166,206,4.0
14805,187,2,2.5
14806,1471,236,4.0
14807,969,1699,2.5
14808,972,17,3.5
14809,447,17,4.0
14810,814,1,3.5
14811,1391,2,3.5
14812,486,215,3.0
14813,448,843,2.5
14814,838,233,2.0
14815,355,341,0.5
14816,437,254,0.5
14817,397,1232,3.5
14818,1007,7,2.5
14819,982,7,0.5
14820,879,1,3.0
14821,272,516,3.0
14822,530,216,3.0
14823,958,254,1.5
14824,328,6,1.5
14825,68,255,4.0
14826,112,252,0.5
14827,278,220,4.0
14828,200,217,3.5
14829,1467,212,2.5
14830,119,207,2.0
14831,169,17,4.0
14832,1045,17,2.0
14833,1318,216,2.5
14834,1149,434,2.0
14835,408,239,4.0
14836,352,250,4.0
14837,384,17,3.5
14838,988,253,1.0
14839,930,213,3.5
14840,317,575,3.0
14841,50,207,3.5
14842,1212,1610,4.0
14843,995,248,2.5
14844,1001,5,2.5
14845,95,211,0.5
14846,153,468,3.0
14847,320,631,4.0
14848,161,690,4.0
14849,316,217,0.5
14850,20,207,2.0
14851,1249,251,3.5
14852,739,480,3.0
14853,1152,251,4.0
14854,503,755,3.5
14855,371,1209,4.0
14856,192,318,4.0
14857,363,251,3.5
14858,750,251,0.5
14859,244,2,4.0
14860,188,293,4.0
14861,401,253,3.0
14862,842,241,2.0
14863,327,239,4.0
14864,28,212,3.0
14865,64,220,3.0
14866,1175,216,4.0
14867,591,698,3.0
14868,161,657,4.0
14869,1285,213,3.5
14870,1408,2045,4.0
14871,100,215,3.0
14872,965,694,3.0
14873,189,257,3.0
14874,862,215,4.0
14875,1302,241,4.0
14876,1474,211,0.5
14877,685,249,0.5
14878,800,235,1.0
14879,1112,4,4.0
14880,161,729,2.5
14881,877,11,4.0
14882,63,11,4.0
14883,1212,170,4.0
14884,1439,256,2.0
14885,1230,253,4.0
14886,397,10,3.0
14887,547,4,4.0
14888,142,17,2.5
14889,861,207,4.0
14890,1087,244,2.0
14891,80,522,3.5
14892,541,11,3.0
14893,176,235,4.0
14894,1504,216,3.5
14895,1316,216,4.0
14896,852,244,2.0
14897,542,8,4.0
14898,436,726,4.0
14899,389,13,3.0
14900,606,241,3.5
14901,324,13,4.0
14902,61,216,3.5
14903,424,236,4.0
14904,349,256,3.0
14905,3,42,0.5
14906,935,257,3.0
14907,845,265,3.0
14908,938,289,3.5
14909,1095,256,3.0
14910,216,7,4.0
14911,1056,6,3.5
14912,1268,7,4.0
14913,730,247,3.5
14914,272,707,3.0
14915,324,8,3.5
14916,79,463,1.0
14917,1304,236,4.0
14918,666,219,2.0
14919,878,254,4.0
14920,245,247,2.5
14921,984,217,1.5
14922,902,236,3.5
14923,606,10,1.0
14924,539,7,2.0
14925,190,206,2.5
14926,78,376,2.5
14927,1498,212,3.0
14928,437,17,3.0
14929,3,79,2.0
14930,591,336,3.5
14931,839,1591,4.0
14932,913,235,3.0
14933,896,247,4.0
14934,821,244,4.0
14935,606,245,3.0
14936,1223,17,3.5
14937,762,257,3.0
14938,1471,6,3.5
14939,201,4,3.5
14940,566,256,3.0
14941,1333,2018,4.0
14942,517,249,2.5
14943,1202,252,3.0
14944,161,20,3.5
14945,1336,2030,2.5
14946,541,9,3.0
14947,610,1,4.0
14948,947,17,3.5
14949,847,241,4.0
14950,161,712,4.0
14951,386,4,4.0
14952,1006,246,3.0
14953,1162,251,2.0
14954,753,12,3.5
14955,825,533,3.5
14956,1483,5,2.5
14957,1438,216,3.5
14958,272,928,3.5
14959,513,207,2.5
14960,1248,10,4.0
14961,110,545,4.0
14962,199,743,3.0
14963,842,243,0.5
14964,92,250,3.5
14965,538,207,4.0
14966,999,2,1.5
14967,1496,1938,2.0
14968,852,253,4.0
14969,1159,734,0.5
14970,1439,236,3.5
14971,1157,699,3.5
14972,271,249,1.0
14973,1212,675,4.0
14974,1480,233,2.5
14975,1399,246,1.0
14976,178,6,2.5
14977,328,253,4.0
14978,1046,239,4.0
14979,1007,11,4.0
14980,535,248,2.5
14981,1174,11,4.0
14982,243,511,3.0
14983,685,245,0.5
14984,524,219,3.5
14985,97,5,4.0
14986,969,746,3.5
14987,1423,11,3.5
14988,79,466,3.5
14989,1173,583,4.0
14990,847,9,2.5
14991,278,518,4.0
14992,818,255,3.5
14993,617,235,3.5
14994,549,214,3.0
14995,775,17,1.5
14996,461,216,2.5
14997,1187,207,0.5
14998,315,13,4.0
14999,1386,215,4.0
15000,1308,234,3.5
15001,546,7,3.5
15002,381,210,2.5
15003,42,7,4.0
15004,935,205,3.5
15005,1261,246,3.0
15006,845,977,4.0
15007,47,235,3.5
15008,198,255,4.0
15009,1446,3,2.0
15010,669,233,2.5
15011,1069,84,2.0
15012,1293,251,4.0
15013,702,1489,3.0
15014,89,1,4.0
15015,236,10,1.5
15016,903,1,3.5
15017,642,216,2.5
15018,1342,3,3.5
15019,139,216,4.0
15020,1399,12,2.5
15021,1008,217,4.0
15022,21,10,3.5
15023,1489,219,4.0
15024,516,17,4.0
15025,1212,1747,0.5
15026,626,480,3.5
15027,677,249,3.0
15028,271,210,2.5
15029,1366,214,3.5
15030,1071,253,2.0
15031,1424,235,3.0
15032,1039,87,3.0
15033,1147,235,2.5
15034,284,805,4.0
15035,79,402,2.5
15036,138,241,2.0
15037,168,8,4.0
15038,1377,7,2.5
15039,91,567,3.0
15040,537,121,0.5
15041,1372,219,4.0
15042,564,4,4.0
15043,1257,463,4.0
15044,428,4,3.5
15045,673,251,2.5
15046,79,510,1.0
15047,942,9,3.0
15048,865,4,3.5
15049,731,239,3.0
15050,139,1,3.0
15051,1261,244,3.0
15052,972,253,4.0
15053,171,250,3.5
15054,831,337,3.0
15055,1308,8,4.0
15056,128,216,2.0
15057,762,251,4.0
15058,378,246,3.0
15059,166,248,1.5
15060,161,675,2.5
15061,871,254,1.0
15062,465,213,3.0
15063,1038,245,2.0
15064,833,10,4.0
15065,666,217,3.0
15066,75,7,4.0
15067,320,239,3.0
15068,825,294,4.0
15069,1388,9,4.0
15070,812,251,2.0
15071,1086,235,4.0
15072,29,305,3.0
15073,472,5,0.5
15074,202,213,2.0
15075,1099,241,2.5
15076,124,236,2.5
15077,1423,213,3.5
15078,995,207,1.5
15079,497,220,2.5
15080,1214,250,3.5
15081,586,17,3.0
15082,1077,220,3.5
15083,1033,1806,3.5
15084,393,219,3.5
15085,663,205,2.0
15086,469,236,4.0
15087,759,211,4.0
15088,864,255,2.0
15089,1274,250,3.5
15090,150,282,4.0
15091,1104,769,3.0
15092,1480,248,4.0
15093,3,169,3.5
15094,569,211,3.5
15095,84,7,4.0
15096,3,137,1.0
15097,1039,175,0.5
15098,576,207,4.0
15099,1104,632,3.5
15100,191,1,4.0
15101,85,245,4.0
15102,1399,219,2.5
15103,921,13,3.5
15104,614,318,4.0
15105,1,2,4.0
15106,672,84,2.5
15107,380,220,4.0
15108,200,214,3.5
15109,436,5,3.0
15110,608,247,3.5
15111,739,12,2.5
15112,1378,253,4.0
15113,235,257,2.0
15114,630,249,2.5
15115,1300,255,4.0
15116,432,4,3.0
15117,478,539,2.0
15118,1147,1589,1.5
15119,300,1068,1.0
15120,1461,247,2.5
15121,1390,235,3.5
15122,1214,8,4.0
15123,1230,211,3.5
15124,484,2,4.0
15125,193,17,3.0
15126,272,70,4.0
15127,969,1758,3.0
15128,736,11,0.5
15129,97,17,4.0
15130,34,207,4.0
15131,640,7,3.0
15132,750,8,0.5
15133,345,59,4.0
15134,622,239,3.0
15135,633,217,3.0
15136,404,7,3.0
15137,672,250,3.5
15138,1413,512,4.0
15139,702,859,3.5
15140,1069,252,2.5
15141,561,255,1.5
15142,1034,441,0.5
15143,53,17,3.0
15144,1001,249,4.0
15145,175,3,3.0
15146,984,235,3.0
15147,334,216,4.0
15148,147,4,4.0
15149,189,233,3.0
15150,750,243,0.5
15151,1474,252,2.5
15152,980,84,3.0
15153,966,5,3.5
15154,912,213,3.5
15155,633,216,3.5
15156,1288,17,3.0
15157,730,4,4.0
15158,935,550,4.0
15159,1158,2,3.5
15160,303,251,2.5
15161,308,497,2.0
15162,454,10,3.5
15163,1382,246,3.5
15164,907,217,3.0
15165,3,118,4.0
15166,249,217,2.5
15167,1470,8,3.5
